NewID,TotalYearsGiven,TotalDonations,FirstYear,LastYear,MultiyearGiver,DecemberGivings,YearsSinceLastGift,Most_recent_year_given,Frequency_score,AverageDonationPerYear,Gender,Age,State,AgeGroup
101151310,5,150,2012,2016,1,0.333333333,0,2016,-0.139265286,50,Unknown,74,MO,70-79
101062859,1,150,2012,2012,0,0,4,2012,-0.139265286,150,Male,59,CA,50-59
100570532,9,150,2008,2016,1,0,0,2016,-0.560870349,50,Unknown,69,WI,60-69
100496909,3,150,2008,2010,1,0,6,2010,-0.420335328,50,Female,71,PA,70-79
100940307,2,150,2013,2014,1,0.5,2,2014,0.282339778,75,Unknown,92,CA,90-99
101096256,3,150,2014,2016,1,0.666666667,0,2016,2.530900118,50,Male,71,AZ,70-79
101518121,2,150,2015,2016,1,0.5,0,2016,-0.560870349,75,Unknown,62,MD,60-69
101010071,3,150,2010,2012,1,0.333333333,4,2012,-0.139265286,50,Female,66,TX,60-69
100727266,1,150,2013,2013,0,1,3,2013,0.282339778,150,Male,57,VA,50-59
101394515,9,150,2008,2016,1,0,0,2016,-0.350067818,75,Unknown,67,UT,60-69
100590234,4,150,2008,2011,1,0.5,5,2011,0.176938512,37.5,Male,48,FL,40-49
100814318,3,150,2013,2015,1,0,1,2015,-0.560870349,75,Male,93,CO,90-99
101350483,1,150,2016,2016,0,0,0,2016,-0.139265286,150,Unknown,93,MA,90-99
100045391,2,150,1998,1999,1,0,17,1999,-0.560870349,75,Female,64,IL,60-69
101377868,1,150,2014,2014,0,0,2,2014,-0.139265286,150,Unknown,54,NY,50-59
100600756,1,150,2016,2016,0,0,0,2016,-0.139265286,150,Unknown,70,CO,60-69
100781139,1,150,2013,2013,0,0,3,2013,-0.139265286,150,Unknown,48,MI,40-49
100390642,1,150,2010,2010,0,0,6,2010,0.282339778,150,Male,77,GA,70-79
100436942,5,149,2007,2011,1,0,5,2011,0.141804757,49.66666667,Male,89,DE,80-89
101028355,3,148,2011,2013,1,0,3,2013,0.001269736,49.33333333,Unknown,60,NE,50-59
100033848,4,148,1994,1997,1,0.5,19,1997,0.598543576,37,Male,50,TX,40-49
101009582,2,145,2009,2010,1,0.5,6,2010,-0.139265286,72.5,Female,76,AZ,70-79
100451322,3,145,1999,2001,1,0,15,2001,-0.139265286,48.33333333,Unknown,66,CA,60-69
100737097,8,145,2009,2016,1,0,0,2016,-0.392228324,29,Female,58,MO,50-59
100543298,1,144,2014,2014,0,1,2,2014,2.390365096,144,Unknown,66,FL,60-69
100038662,2,143,2006,2007,1,0.5,9,2007,1.336352437,71.5,Unknown,82,MD,80-89
101162269,2,142,2013,2014,1,0,2,2014,-0.139265286,71,Unknown,62,MD,60-69
100704464,2,141,2011,2012,1,0,4,2012,0.071537246,70.5,Unknown,75,TX,70-79
100079363,2,140,2014,2015,1,0.5,1,2015,0.49314231,70,Male,73,TX,70-79
100634153,2,140,2014,2015,1,0.5,1,2015,0.071537246,70,Unknown,80,MA,70-79
101124423,5,140,2012,2016,1,0,0,2016,-0.455469083,35,Male,75,IL,70-79
100594232,4,140,2008,2011,1,0.5,5,2011,-0.244666552,35,Unknown,67,PA,60-69
101502784,12,140,2005,2016,1,0,0,2016,-0.392228324,28,Unknown,45,AL,40-49
100537251,2,140,2008,2009,1,0.5,7,2009,0.703944842,70,Unknown,76,OH,70-79
100429357,2,140,2015,2016,1,0.5,0,2016,1.968760033,70,Male,87,FL,80-89
100545232,5,138,2012,2016,1,0.25,0,2016,-0.455469083,34.5,Unknown,73,OH,70-79
100369629,5,137,2006,2010,1,0,6,2010,-0.279800307,45.66666667,Male,48,VA,40-49
100348343,2,136.67,1988,1989,1,0,27,1989,0.49314231,68.335,Male,57,MI,50-59
101139024,5,136,2012,2016,1,0,0,2016,0.176938512,34,Unknown,65,TX,60-69
101194817,1,136,2014,2014,0,1,2,2014,3.233575224,136,Unknown,77,TX,70-79
100604157,3,135,2010,2012,1,0,4,2012,-0.420335328,45,Male,83,FL,80-89
100997589,2,135,2011,2012,1,0,4,2012,0.071537246,67.5,Female,84,MA,80-89
101550613,5,135,2006,2010,1,0.333333333,6,2010,1.68768999,45,Unknown,58,NC,50-59
100640295,2,135,2009,2010,1,0,6,2010,0.071537246,67.5,Male,50,TN,40-49
100373531,7,135,2007,2013,1,0.333333333,3,2013,0.56340982,45,Male,73,NY,70-79
100271675,4,135,2004,2007,1,0,9,2007,-0.350067818,67.5,Unknown,69,CO,60-69
100260467,1,135,2007,2007,0,0,9,2007,0.282339778,135,Male,42,KY,40-49
101495054,17,135,1997,2013,1,0,3,2013,-0.139265286,45,Male,53,ME,50-59
101396529,2,135,1999,2000,1,0,16,2000,-0.350067818,67.5,Male,42,LA,40-49
100685550,6,135,2009,2014,1,0.2,2,2014,-0.392228324,27,Unknown,52,OH,50-59
100849893,21,135,1993,2013,1,0,3,2013,-0.244666552,33.75,Unknown,51,ID,50-59
100887366,4,135,2010,2013,1,0,3,2013,0.49314231,67.5,Male,69,IA,60-69
100473267,2,132,2011,2012,1,1,4,2012,3.655180287,66,Male,53,FL,50-59
100367251,1,132,2014,2014,0,1,2,2014,2.81197016,132,Male,57,MI,50-59
101329517,3,130.15,2014,2016,1,0,0,2016,-0.279800307,43.38333333,Male,73,PA,70-79
101497864,17,130,1997,2013,1,0,3,2013,-0.420335328,43.33333333,Unknown,70,CA,60-69
100066538,2,130,2014,2015,1,0.5,1,2015,1.757957501,65,Male,76,IL,70-79
100273590,2,130,2015,2016,1,0,0,2016,-0.350067818,65,Unknown,97,CA,90-99
100081670,5,130,1998,2002,1,0.5,14,2002,-0.139265286,32.5,Female,53,GA,50-59
100028257,2,130,2015,2016,1,0.5,0,2016,1.757957501,65,Unknown,87,NY,80-89
100858159,4,130,2010,2013,1,0,3,2013,-0.350067818,32.5,Unknown,67,TX,60-69
100863940,9,130,2002,2010,1,0,6,2010,-0.139265286,43.33333333,Male,69,IL,60-69
100127982,2,130,1984,1985,1,0.5,31,1985,0.282339778,65,Male,46,GA,40-49
100649428,1,130,2009,2009,0,1,7,2009,1.125549905,130,Unknown,97,FL,90-99
101163439,4,130,2012,2015,1,0.333333333,1,2015,0.141804757,43.33333333,Unknown,84,UT,80-89
100230020,5,130,2004,2008,1,0,8,2008,-0.139265286,43.33333333,Female,66,MO,60-69
100588569,2,130,2014,2015,1,0.5,1,2015,1.757957501,65,Male,61,OR,60-69
101383692,3,129,2014,2016,1,0.333333333,0,2016,0.141804757,43,Male,74,OH,70-79
100914833,4,129,2000,2003,1,0.5,13,2003,0.598543576,32.25,Male,55,OH,50-59
100235120,1,128,2013,2013,0,0,3,2013,0.703944842,128,Female,71,FL,70-79
100339265,1,128,2010,2010,0,0,6,2010,2.390365096,128,Female,88,PA,80-89
100930397,5,128,2010,2014,1,0,2,2014,-0.350067818,64,Unknown,51,PA,50-59
101180245,5,127,2012,2016,1,0.25,0,2016,-0.350067818,31.75,Unknown,92,CA,90-99
101064643,1,126,2013,2013,0,1,3,2013,0.282339778,126,Male,58,TX,50-59
100719177,1,126,2010,2010,0,0,6,2010,1.547154969,126,Female,68,WA,60-69
101077696,3,125,2011,2013,1,0,3,2013,-0.279800307,41.66666667,Unknown,43,CO,40-49
100308574,1,125,2006,2006,0,0,10,2006,-0.560870349,125,Female,88,MS,80-89
100358162,2,125,2011,2012,1,0,4,2012,-0.350067818,62.5,Unknown,76,TX,70-79
100104348,4,125,1985,1988,1,0,28,1988,-0.03386402,31.25,Male,20,VA,20-29
100387881,8,125,2006,2013,1,0.333333333,3,2013,-0.139265286,41.66666667,Unknown,65,FL,60-69
101240436,4,125,2013,2016,1,0,0,2016,-0.560870349,62.5,Female,48,CO,40-49
100085820,2,125,2004,2005,1,0.5,11,2005,0.282339778,62.5,Male,59,LA,50-59
101158549,1,125,2012,2012,0,0,4,2012,-0.139265286,125,Female,69,SC,60-69
100743216,26,125,1989,2014,1,0,2,2014,-0.350067818,20.83333333,Unknown,61,FL,60-69
101035256,2,125,2011,2012,1,0,4,2012,0.071537246,62.5,Female,68,MT,60-69
101176431,4,125,2012,2015,1,0,1,2015,-0.279800307,41.66666667,Male,87,WI,80-89
101153513,8,125,2009,2016,1,0,0,2016,-0.560870349,31.25,Unknown,74,IL,70-79
101125768,4,125,2012,2015,1,0,1,2015,-0.279800307,41.66666667,Unknown,100,LA,90-99
100577881,8,125,2008,2015,1,0,1,2015,-0.560870349,62.5,Male,61,AL,60-69
101120699,5,125,2012,2016,1,0,0,2016,-0.560870349,62.5,Female,70,TX,60-69
100397376,7,124,2007,2013,1,0.6,3,2013,1.88443902,24.8,Unknown,30,AL,20-29
100144238,16,123,1997,2012,1,0.666666667,4,2012,0.282339778,41,Female,66,CA,60-69
100756377,4,120,2009,2012,1,0,4,2012,0.141804757,40,Unknown,80,CA,70-79
100133233,1,120,2014,2014,0,0,2,2014,0.282339778,120,Unknown,99,NJ,90-99
100152910,8,120,2008,2015,1,0.666666667,1,2015,-0.560870349,40,Unknown,84,MO,80-89
100435141,8,120,2007,2014,1,0.25,2,2014,-0.244666552,30,Female,74,NH,70-79
100476652,4,120,2008,2011,1,0.25,5,2011,-0.455469083,30,Male,49,NY,40-49
100080590,2,120,1998,1999,1,1,17,1999,0.703944842,60,Unknown,50,OK,40-49
100785872,5,120,2007,2011,1,0.5,5,2011,-0.560870349,60,Unknown,93,TX,90-99
100061937,5,120,2006,2010,1,0,6,2010,-0.244666552,30,Unknown,101,TX,100+
100866949,2,120,2015,2016,1,0.5,0,2016,0.703944842,60,Unknown,54,MD,50-59
101173400,1,120,2015,2015,0,0,1,2015,0.282339778,120,Male,77,CA,70-79
101502881,10,118,2006,2015,1,0,1,2015,0.071537246,29.5,Male,75,GA,70-79
100129440,11,115,2001,2011,1,0,5,2011,-0.560870349,38.33333333,Unknown,84,FL,80-89
100151116,10,115,2002,2011,1,0,5,2011,-0.490602839,19.16666667,Female,59,TX,50-59
101280547,3,115,2013,2015,1,0,1,2015,-0.420335328,38.33333333,Unknown,79,OH,70-79
101126453,3,115,2013,2015,1,0.666666667,1,2015,0.282339778,38.33333333,Unknown,84,NH,80-89
100086737,1,115,2015,2015,0,0,1,2015,1.125549905,115,Unknown,92,ME,90-99
100522891,1,115,2013,2013,0,0,3,2013,0.282339778,115,Female,78,FL,70-79
101394656,1,115,2010,2010,0,0,6,2010,-0.139265286,115,Unknown,84,CA,80-89
100486146,2,115,2014,2015,1,0,1,2015,-0.350067818,57.5,Unknown,68,TX,60-69
100222158,3,114,2010,2012,1,0.666666667,4,2012,1.68768999,38,Unknown,50,CT,40-49
100058621,3,114,2001,2003,1,0.333333333,13,2003,1.125549905,38,Unknown,59,NA,50-59
101438478,24,113,1992,2015,1,0,1,2015,-0.560870349,37.66666667,Unknown,34,OH,30-39
100964179,3,110,2014,2016,1,0,0,2016,0.56340982,36.66666667,Unknown,70,FL,60-69
100206513,5,110,2003,2007,1,0.333333333,9,2007,0.703944842,36.66666667,Male,78,NY,70-79
100764812,8,110,2009,2016,1,0,0,2016,-0.560870349,55,Male,58,TX,50-59
100373561,3,110,1986,1988,1,0.333333333,28,1988,0.141804757,36.66666667,Unknown,57,NJ,50-59
100012162,21,110,1993,2013,1,0.25,3,2013,-0.086564653,13.75,Unknown,34,CA,30-39
100714432,4,110,2009,2012,1,0,4,2012,-0.244666552,27.5,Male,59,SC,50-59
100282302,10,110,2004,2013,1,0,3,2013,0.282339778,27.5,Male,46,TX,40-49
100663400,2,108,2014,2015,1,0.5,1,2015,1.547154969,54,Male,70,CA,60-69
100713963,8,108,2009,2016,1,0,0,2016,0.282339778,54,Unknown,38,AZ,30-39
100927938,2,107,2010,2011,1,0,5,2011,-0.139265286,53.5,Male,77,WA,70-79
101442780,1,105,2015,2015,0,0,1,2015,0.282339778,105,Unknown,77,NY,70-79
100505816,2,105,2014,2015,1,0,1,2015,0.49314231,52.5,Unknown,69,WA,60-69
100663226,8,105,2009,2016,1,0,0,2016,0.49314231,52.5,Female,76,AR,70-79
100607774,1,105,2011,2011,0,1,5,2011,2.390365096,105,Female,63,IA,60-69
100907467,1,105,2009,2009,0,0,7,2009,0.282339778,105,Male,67,MI,60-69
101149895,2,105,2012,2013,1,0,3,2013,-0.350067818,52.5,Male,58,AZ,50-59
100145584,2,105,2004,2005,1,0.5,11,2005,0.071537246,52.5,Unknown,68,TN,60-69
100234899,2,105,2015,2016,1,0.5,0,2016,0.49314231,52.5,Male,85,GA,80-89
100898690,6,105,2010,2015,1,0,1,2015,-0.560870349,26.25,Unknown,53,CA,50-59
101260008,3,105,2013,2015,1,0,1,2015,-0.420335328,35,Male,82,IN,80-89
100097081,6,105,2006,2011,1,0.5,5,2011,0.49314231,52.5,Unknown,48,TX,40-49
100994993,3,105,2010,2012,1,0.5,4,2012,-0.139265286,52.5,Female,66,OR,60-69
100740302,2,105,2009,2010,1,0,6,2010,-0.560870349,52.5,Male,75,NA,70-79
100069567,1,105,2015,2015,0,0,1,2015,1.125549905,105,Unknown,78,WA,70-79
101083770,6,105,2011,2016,1,0.2,0,2016,-0.560870349,21,Female,64,TX,60-69
101261271,4,105,2013,2016,1,0,0,2016,-0.139265286,35,Unknown,73,UT,70-79
101006866,2,103.25,2011,2012,1,0,4,2012,-0.139265286,51.625,Unknown,61,VA,60-69
100681056,1,102,2016,2016,0,0,0,2016,1.547154969,102,Female,61,MI,60-69
100648583,4,102,1996,1999,1,0.5,17,1999,0.071537246,25.5,Male,54,MI,50-59
100950859,3,101,2010,2012,1,0,4,2012,-0.560870349,50.5,Male,50,NC,40-49
100247716,10,101,2004,2013,1,0,3,2013,-0.279800307,16.83333333,Male,55,MO,50-59
100120378,6,101,2005,2010,1,0.25,6,2010,-0.139265286,25.25,Unknown,84,WY,80-89
100561247,2,100,2009,2010,1,0.5,6,2010,-0.139265286,50,Unknown,73,TX,70-79
100165624,1,100,2015,2015,0,1,1,2015,-0.560870349,100,Male,74,TX,70-79
101382070,1,100,2004,2004,0,0,12,2004,-0.560870349,100,Unknown,79,TX,70-79
100946102,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Unknown,80,PA,70-79
100801013,1,100,2009,2009,0,0,7,2009,-0.560870349,100,Unknown,64,CA,60-69
101465533,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Unknown,61,VA,60-69
100149955,1,100,2016,2016,0,0,0,2016,-0.139265286,100,Male,69,TN,60-69
101122493,1,100,2013,2013,0,0,3,2013,-0.560870349,100,Male,67,MN,60-69
100271432,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Male,41,TX,40-49
101112857,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Female,87,TX,80-89
100772117,1,100,2009,2009,0,0,7,2009,-0.560870349,100,Female,70,CA,60-69
100177813,11,100,2003,2013,1,0.25,3,2013,-0.455469083,25,Male,58,FL,50-59
101212088,1,100,2013,2013,0,0,3,2013,-0.560870349,100,Unknown,80,IN,70-79
100904632,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Unknown,69,FL,60-69
101508981,2,100,2003,2004,1,0,12,2004,0.703944842,50,Unknown,70,CA,60-69
101481127,1,100,2014,2014,0,0,2,2014,-0.560870349,100,Unknown,85,CA,80-89
100313655,1,100,2011,2011,0,0,5,2011,0.703944842,100,Unknown,76,CA,70-79
100398302,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Male,68,NA,60-69
100194385,1,100,2005,2005,0,0,11,2005,-0.560870349,100,Unknown,79,IL,70-79
100951052,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Male,93,CA,90-99
101439042,1,100,2016,2016,0,0,0,2016,-0.560870349,100,Male,44,AL,40-49
100536666,1,100,2014,2014,0,0,2,2014,0.703944842,100,Unknown,59,MI,50-59
100069566,1,100,2015,2015,0,0,1,2015,1.125549905,100,Unknown,102,MI,100+
100572371,1,100,2014,2014,0,0,2,2014,-0.560870349,100,Female,69,CA,60-69
100271315,1,100,1991,1991,0,0,25,1991,-0.560870349,100,Unknown,65,CA,60-69
100921701,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Unknown,46,NA,40-49
100486004,2,100,2012,2013,1,0.5,3,2013,-0.560870349,50,Unknown,80,LA,70-79
101442400,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Unknown,85,MI,80-89
100385522,1,100,2014,2014,0,0,2,2014,-0.560870349,100,Unknown,49,NY,40-49
101224752,1,100,2013,2013,0,0,3,2013,-0.560870349,100,Male,71,MA,70-79
100422213,1,100,2011,2011,0,0,5,2011,-0.560870349,100,Unknown,85,AL,80-89
100654010,1,100,2012,2012,0,0,4,2012,0.703944842,100,Male,83,CO,80-89
100940375,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Male,73,MI,70-79
100366607,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Unknown,77,CO,70-79
100617390,4,100,2011,2014,1,0,2,2014,-0.560870349,25,Unknown,78,DE,70-79
100886526,3,100,2010,2012,1,0,4,2012,-0.560870349,33.33333333,Female,74,MA,70-79
100557279,2,100,2008,2009,1,0,7,2009,-0.560870349,50,Unknown,52,IN,50-59
100743163,7,100,2009,2015,1,0,1,2015,-0.560870349,25,Unknown,64,NC,60-69
100866046,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Male,66,WI,60-69
100875201,3,100,2010,2012,1,0,4,2012,-0.420335328,33.33333333,Male,77,FL,70-79
101123204,1,100,2015,2015,0,0,1,2015,-0.139265286,100,Unknown,77,NY,70-79
100599444,3,100,2010,2012,1,0,4,2012,-0.560870349,50,Unknown,73,NH,70-79
100696976,8,100,2009,2016,1,0.333333333,0,2016,-0.139265286,33.33333333,Female,84,MI,80-89
100960254,1,100,2011,2011,0,0,5,2011,0.282339778,100,Male,77,AK,70-79
100884581,2,100,2010,2011,1,0.5,5,2011,-0.560870349,50,Unknown,76,UT,70-79
100582226,1,100,2014,2014,0,0,2,2014,-0.560870349,100,Unknown,95,NY,90-99
100783036,1,100,2011,2011,0,0,5,2011,-0.560870349,100,Male,39,TX,30-39
100891729,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Male,68,NY,60-69
100651249,1,100,2015,2015,0,0,1,2015,0.282339778,100,Unknown,88,CA,80-89
100869615,3,100,2010,2012,1,0,4,2012,-0.279800307,33.33333333,Unknown,84,CA,80-89
100791224,1,100,2009,2009,0,0,7,2009,-0.560870349,100,Male,81,CA,80-89
101557363,1,100,1997,1997,0,0,19,1997,-0.560870349,100,Unknown,67,OH,60-69
101461732,1,100,2016,2016,0,0,0,2016,-0.560870349,100,Male,99,NM,90-99
101455951,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Female,94,WA,90-99
100954073,2,100,2012,2013,1,0,3,2013,-0.560870349,50,Male,63,MA,60-69
101458873,1,100,2015,2015,0,0,1,2015,-0.560870349,100,Male,35,AL,30-39
100699268,2,100,2010,2011,1,0,5,2011,-0.560870349,50,Male,68,TN,60-69
100569679,2,100,1995,1996,1,0.5,20,1996,-0.350067818,50,Unknown,42,TX,40-49
101119140,1,100,2012,2012,0,0,4,2012,-0.139265286,100,Male,63,IL,60-69
100661423,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Male,59,VA,50-59
101272549,1,100,2014,2014,0,0,2,2014,-0.560870349,100,Unknown,59,TX,50-59
101538769,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Male,58,NY,50-59
100778938,1,100,2009,2009,0,0,7,2009,-0.560870349,100,Unknown,70,SC,60-69
100763123,1,100,2012,2012,0,0,4,2012,-0.560870349,100,Unknown,78,FL,70-79
100741969,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Male,80,IL,70-79
100655268,1,100,2011,2011,0,0,5,2011,-0.560870349,100,Female,62,MI,60-69
101404155,2,100,2009,2010,1,0,6,2010,-0.139265286,50,Male,55,PA,50-59
101024342,1,100,2016,2016,0,0,0,2016,0.703944842,100,Unknown,102,WI,100+
100750158,1,100,2010,2010,0,0,6,2010,-0.560870349,100,Male,64,OK,60-69
100856792,5,99,2010,2014,1,0,2,2014,0.001269736,33,Unknown,53,VA,50-59
100135807,10,98,2007,2016,1,0,0,2016,0.141804757,32.66666667,Unknown,66,TX,60-69
100723443,1,98,2013,2013,0,0,3,2013,1.968760033,98,Male,79,PA,70-79
100179551,11,95,2003,2013,1,0,3,2013,-0.279800307,31.66666667,Unknown,52,OH,50-59
100443387,10,95,2007,2016,1,0,0,2016,-0.03386402,23.75,Unknown,82,CO,80-89
101550367,19,95,1989,2007,1,0.4,9,2007,0.198018765,19,Female,68,SC,60-69
100179141,3,95,2001,2003,1,0,13,2003,-0.139265286,31.66666667,Unknown,54,FL,50-59
100027571,4,95,1995,1998,1,0,18,1998,-0.350067818,23.75,Unknown,51,PA,50-59
101041602,15,92,1999,2013,1,0,3,2013,-0.223586298,18.4,Unknown,85,GA,80-89
100167991,8,92,2003,2010,1,0.333333333,6,2010,-0.279800307,30.66666667,Male,59,NC,50-59
100032076,6,91,2006,2011,1,0.5,5,2011,1.125549905,45.5,Unknown,75,CA,70-79
100993845,1,90,2012,2012,0,0,4,2012,1.968760033,90,Unknown,79,CA,70-79
101010230,5,90,2010,2014,1,0.333333333,2,2014,-0.139265286,30,Male,45,IL,40-49
100541483,2,90,2015,2016,1,0.5,0,2016,0.914747374,45,Unknown,94,GA,90-99
101181090,2,90,2012,2013,1,0.5,3,2013,-0.139265286,45,Male,74,MN,70-79
100076450,2,90,2004,2005,1,0.5,11,2005,2.81197016,45,Unknown,73,MN,70-79
101532370,2,90,2015,2016,1,0.5,0,2016,-0.139265286,45,Unknown,72,MN,70-79
100573781,1,90,2010,2010,0,0,6,2010,1.547154969,90,Unknown,40,OH,30-39
101332017,2,90,2014,2015,1,0,1,2015,-0.139265286,45,Female,70,PA,60-69
100610972,3,90,2009,2011,1,0,5,2011,-0.560870349,30,Unknown,69,GA,60-69
100344011,1,90,2009,2009,0,0,7,2009,-0.139265286,90,Male,64,NM,60-69
100540855,1,90,2010,2010,0,1,6,2010,1.547154969,90,Male,67,CO,60-69
100792931,7,90,2009,2015,1,0,1,2015,-0.279800307,30,Male,48,MD,40-49
100725268,2,89,2015,2016,1,0.5,0,2016,1.757957501,44.5,Female,75,NA,70-79
100922493,2,88,2010,2011,1,0,5,2011,-0.350067818,44,Unknown,71,AZ,70-79
100500650,4,86,2006,2009,1,0,7,2009,1.336352437,43,Male,28,OR,20-29
100967237,5,85,2010,2014,1,0,2,2014,0.071537246,42.5,Male,77,TX,70-79
100817083,1,85,2009,2009,0,1,7,2009,0.282339778,85,Unknown,46,FL,40-49
100954030,3,85,2011,2013,1,0.5,3,2013,-0.139265286,42.5,Male,68,OH,60-69
101150138,2,85,2012,2013,1,0,3,2013,-0.560870349,42.5,Male,78,VA,70-79
101414760,1,85,2013,2013,0,0,3,2013,-0.139265286,85,Unknown,54,NV,50-59
100112221,5,85,2007,2011,1,0.5,5,2011,0.282339778,42.5,Unknown,65,NA,60-69
100567265,2,85,2005,2006,1,0.5,10,2006,-0.139265286,42.5,Unknown,68,SC,60-69
100266571,1,85,2008,2008,0,0,8,2008,2.390365096,85,Female,52,PA,50-59
100934294,2,85,2010,2011,1,0,5,2011,-0.350067818,42.5,Unknown,71,GA,70-79
101386873,10,85,2005,2014,1,0.333333333,2,2014,-0.420335328,28.33333333,Unknown,71,FL,70-79
100739105,8,85,2009,2016,1,0,0,2016,0.56340982,28.33333333,Female,55,NY,50-59
100742349,4,85,2010,2013,1,0,3,2013,-0.560870349,28.33333333,Female,74,UT,70-79
100187262,11,85,2004,2014,1,0.333333333,2,2014,-0.279800307,28.33333333,Unknown,62,AZ,60-69
100118794,1,84,2013,2013,0,0,3,2013,0.703944842,84,Female,86,IN,80-89
100124025,2,83,2002,2003,1,0.5,13,2003,2.81197016,41.5,Male,50,TX,40-49
100655876,2,80,2014,2015,1,0.5,1,2015,0.703944842,40,Unknown,89,MI,80-89
101261864,1,80,2013,2013,0,0,3,2013,1.125549905,80,Unknown,67,AK,60-69
100721300,2,80,2013,2014,1,0.5,2,2014,0.282339778,40,Female,63,MA,60-69
100119946,6,80,2006,2011,1,0.333333333,5,2011,0.141804757,26.66666667,Unknown,70,FL,60-69
101213778,1,80,2015,2015,0,1,1,2015,0.703944842,80,Unknown,80,WA,70-79
100661409,2,80,2011,2012,1,0.5,4,2012,0.703944842,40,Male,74,NC,70-79
100239145,10,80,2004,2013,1,0.5,3,2013,0.49314231,40,Male,63,VA,60-69
100409711,4,80,2007,2010,1,0,6,2010,-0.279800307,26.66666667,Unknown,74,FL,70-79
100846154,2,80,2013,2014,1,0,2,2014,-0.560870349,40,Unknown,84,KY,80-89
100546984,3,80,2003,2005,1,0,11,2005,-0.560870349,26.66666667,Unknown,74,CA,70-79
100182729,6,80,2003,2008,1,0.25,8,2008,0.387741044,20,Male,52,MI,50-59
100599639,4,80,2011,2014,1,0,2,2014,-0.244666552,20,Male,54,WA,50-59
101523470,2,80,2012,2013,1,0,3,2013,-0.139265286,40,Unknown,61,WI,60-69
100926907,2,80,1997,1998,1,0.5,18,1998,0.49314231,40,Male,64,PA,60-69
100010913,4,80,2002,2005,1,0.5,11,2005,2.074161299,20,Unknown,75,GA,70-79
101222734,1,80,2015,2015,0,0,1,2015,0.703944842,80,Male,42,OH,40-49
101324044,2,80,2015,2016,1,0,0,2016,0.071537246,40,Unknown,92,TN,90-99
101515337,2,80,2015,2016,1,0,0,2016,0.282339778,40,Male,85,IL,80-89
101160437,1,80,2016,2016,0,0,0,2016,2.390365096,80,Female,72,TX,70-79
100045410,1,78,2009,2009,0,0,7,2009,0.282339778,78,Unknown,84,CA,80-89
101337738,1,76,2014,2014,0,0,2,2014,0.282339778,76,Unknown,94,OK,90-99
100000807,17,76,1991,2007,1,0,9,2007,-0.392228324,15.2,Female,38,ME,30-39
100650087,1,75,2012,2012,0,0,4,2012,-0.560870349,75,Male,65,NA,60-69
101145040,1,75,2016,2016,0,0,0,2016,-0.139265286,75,Male,72,NV,70-79
100948193,1,75,2010,2010,0,0,6,2010,-0.139265286,75,Unknown,87,CA,80-89
100427594,8,75,2007,2014,1,0,2,2014,-0.560870349,25,Male,79,NA,70-79
101135442,1,75,2016,2016,0,0,0,2016,-0.560870349,75,Unknown,64,TX,60-69
100579871,1,75,2015,2015,0,0,1,2015,1.125549905,75,Male,93,TX,90-99
101439193,1,75,2016,2016,0,0,0,2016,-0.139265286,75,Male,92,GA,90-99
101340808,1,75,2015,2015,0,0,1,2015,-0.560870349,75,Unknown,101,NA,100+
100761303,26,75,1985,2010,1,0,6,2010,-0.560870349,37.5,Female,42,VA,40-49
100715257,2,75,2009,2010,1,0.5,6,2010,0.282339778,37.5,Female,60,FL,50-59
101116644,1,75,2014,2014,0,0,2,2014,0.282339778,75,Male,73,TX,70-79
100475546,6,75,2008,2013,1,0,3,2013,-0.476549337,15,Male,72,IL,70-79
100061796,1,75,2007,2007,0,0,9,2007,1.125549905,75,Female,60,PA,50-59
100999330,1,75,2013,2013,0,0,3,2013,1.125549905,75,Unknown,77,WA,70-79
100724112,2,75,2014,2015,1,0,1,2015,-0.560870349,37.5,Unknown,69,NV,60-69
100548047,3,75,2008,2010,1,0,6,2010,-0.279800307,25,Female,51,HI,50-59
101035707,6,75,2007,2012,1,0.333333333,4,2012,-0.420335328,25,Male,46,TX,40-49
101530870,6,75,2010,2015,1,0.25,1,2015,-0.139265286,18.75,Male,76,NY,70-79
100487677,2,75,2014,2015,1,0.5,1,2015,1.547154969,37.5,Male,73,TX,70-79
100714377,1,75,2010,2010,0,0,6,2010,0.282339778,75,Male,85,MO,80-89
101152526,3,75,2012,2014,1,0,2,2014,-0.560870349,37.5,Unknown,57,FL,50-59
100940815,2,75,2013,2014,1,0,2,2014,-0.560870349,37.5,Unknown,101,PA,100+
